"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00166130","CHALMETTE, LA US","2022-01-03","0.08","0.0","0.0","77","36","36"
"USC00166130","CHALMETTE, LA US","2022-01-04","0.00","0.0","0.0","50","35","38"
"USC00166130","CHALMETTE, LA US","2022-01-05","0.00","0.0","0.0","60","38","55"
"USC00166130","CHALMETTE, LA US","2022-01-06","0.00","0.0","0.0","67","48","59"
"USC00166130","CHALMETTE, LA US","2022-01-07","0.08","0.0","0.0","75","40","40"
"USC00166130","CHALMETTE, LA US","2022-01-08","0.00","0.0","0.0","55","39","55"
"USC00166130","CHALMETTE, LA US","2022-01-09","0.00","0.0","0.0","68","55","68"
"USC00166130","CHALMETTE, LA US","2022-01-10","0.14","0.0","0.0","80","49","49"
"USC00166130","CHALMETTE, LA US","2022-01-11","0.00","0.0","0.0","65","42","42"
"USC00166130","CHALMETTE, LA US","2022-01-12","0.00","0.0","0.0","58","42","47"
"USC00166130","CHALMETTE, LA US","2022-01-13","0.00","0.0","0.0","57","40","40"
"USC00166130","CHALMETTE, LA US","2022-01-14","0.00","0.0","0.0","68","40","44"
"USC00166130","CHALMETTE, LA US","2022-01-15","0.00","0.0","0.0","69","44","58"
"USC00166130","CHALMETTE, LA US","2022-01-16","0.00","0.0","0.0","66","36","36"
"USC00166130","CHALMETTE, LA US","2022-01-17","0.00","0.0","0.0","48","36","42"
"USC00166130","CHALMETTE, LA US","2022-01-18","0.00","0.0","0.0","57","35","35"
"USC00166130","CHALMETTE, LA US","2022-01-19","0.00","0.0","0.0","64","35","55"
"USC00166130","CHALMETTE, LA US","2022-01-20","0.57","0.0","0.0","73","55","58"
"USC00166130","CHALMETTE, LA US","2022-01-21","0.17","0.0","0.0","64","36","36"
"USC00166130","CHALMETTE, LA US","2022-01-22","0.07","0.0","0.0","41","30","31"
"USC00166130","CHALMETTE, LA US","2022-01-23","0.00","0.0","0.0","47","29","30"
"USC00166130","CHALMETTE, LA US","2022-01-24","0.00","0.0","0.0","52","30","36"
"USC00166130","CHALMETTE, LA US","2022-01-25","0.71","0.0","0.0","57","35","48"
"USC00166130","CHALMETTE, LA US","2022-01-26","0.21","0.0","0.0","53","41","41"
"USC00166130","CHALMETTE, LA US","2022-01-27","0.00","0.0","0.0","53","37","37"
"USC00166130","CHALMETTE, LA US","2022-01-28","0.00","0.0","0.0","62","37","45"
"USC00166130","CHALMETTE, LA US","2022-01-29","0.00","0.0","0.0","54","35","35"
"USC00166130","CHALMETTE, LA US","2022-01-30","0.00","0.0","0.0","51","35","38"
"USC00166130","CHALMETTE, LA US","2022-01-31","0.00","0.0","0.0","66","38","42"
"USC00166130","CHALMETTE, LA US","2022-02-01","0.00","0.0","0.0","68","42","62"
"USC00166130","CHALMETTE, LA US","2022-02-02","0.42","0.0","0.0","68","52","64"
"USC00166130","CHALMETTE, LA US","2022-02-03","0.39","0.0","0.0","73","60","67"
"USC00166130","CHALMETTE, LA US","2022-02-04","2.58","0.0","0.0","75","39","39"
"USC00166130","CHALMETTE, LA US","2022-02-05","0.42","0.0","0.0","39","32","32"
"USC00166130","CHALMETTE, LA US","2022-02-06","0.00","0.0","0.0","49","32","35"
"USC00166130","CHALMETTE, LA US","2022-02-07","0.00","0.0","0.0","56","35","45"
"USC00166130","CHALMETTE, LA US","2022-02-08","0.00","0.0","0.0","53","42","42"
"USC00166130","CHALMETTE, LA US","2022-02-09","0.00","0.0","0.0","61","37","37"
"USC00166130","CHALMETTE, LA US","2022-02-10","0.00","0.0","0.0","65","37","39"
"USC00166130","CHALMETTE, LA US","2022-02-11","0.00","0.0","0.0","69","39","43"
"USC00166130","CHALMETTE, LA US","2022-02-12","0.00","0.0","0.0","70","43","43"
"USC00166130","CHALMETTE, LA US","2022-02-13","0.04","0.0","0.0","70","39","39"
"USC00166130","CHALMETTE, LA US","2022-02-14","0.00","0.0","0.0","54","36","36"
"USC00166130","CHALMETTE, LA US","2022-02-15","0.00","0.0","0.0","64","36","44"
"USC00166130","CHALMETTE, LA US","2022-02-16","0.00","0.0","0.0","64","44","56"
"USC00166130","CHALMETTE, LA US","2022-02-17","0.00","0.0","0.0","76","56","69"
"USC00166130","CHALMETTE, LA US","2022-02-18","0.21","0.0","0.0","77","51","51"
"USC00166130","CHALMETTE, LA US","2022-02-19","0.00","0.0","0.0","64","41","41"
"USC00166130","CHALMETTE, LA US","2022-02-20","0.00","0.0","0.0","61","41","50"
"USC00166130","CHALMETTE, LA US","2022-02-21","0.00","0.0","0.0","64","50","62"
"USC00166130","CHALMETTE, LA US","2022-02-22","0.00","0.0","0.0","78","62","71"
"USC00166130","CHALMETTE, LA US","2022-02-23","0.00","0.0","0.0","80","69","69"
"USC00166130","CHALMETTE, LA US","2022-02-24","0.00","0.0","0.0","80","69","69"
"USC00166130","CHALMETTE, LA US","2022-02-25","0.01","0.0","0.0","80","55","55"
"USC00166130","CHALMETTE, LA US","2022-02-26","0.00","0.0","0.0","71","51","51"
"USC00166130","CHALMETTE, LA US","2022-02-27","0.00","0.0","0.0","62","51","54"
"USC00166130","CHALMETTE, LA US","2022-02-28","0.10","0.0","0.0","62","44","45"
"USC00166130","CHALMETTE, LA US","2022-03-01","0.00","0.0","0.0","64","44","48"
"USC00166130","CHALMETTE, LA US","2022-03-02","0.00","0.0","0.0","69","45","48"
"USC00166130","CHALMETTE, LA US","2022-03-03","0.00","0.0","0.0","74","48","50"
"USC00166130","CHALMETTE, LA US","2022-03-04","0.00","0.0","0.0","74","49","49"
"USC00166130","CHALMETTE, LA US","2022-03-05","0.00","0.0","0.0","74","49","69"
"USC00166130","CHALMETTE, LA US","2022-03-06","0.00","0.0","0.0","78","67","69"
"USC00166130","CHALMETTE, LA US","2022-03-07","0.01","0.0","0.0","79","69","71"
"USC00166130","CHALMETTE, LA US","2022-03-08","0.42","0.0","0.0","81","58","58"
"USC00166130","CHALMETTE, LA US","2022-03-09","0.22","0.0","0.0","67","50","50"
"USC00166130","CHALMETTE, LA US","2022-03-10","0.14","0.0","0.0","59","50","50"
"USC00166130","CHALMETTE, LA US","2022-03-11","0.00","0.0","0.0","71","50","62"
"USC00166130","CHALMETTE, LA US","2022-03-12","1.93","0.0","0.0","73","37","37"
"USC00166130","CHALMETTE, LA US","2022-03-13","0.00","0.0","0.0","51","37","37"
"USC00166130","CHALMETTE, LA US","2022-03-14","0.00","0.0","0.0","58","37","54"
"USC00166130","CHALMETTE, LA US","2022-03-15","0.86","0.0","0.0","67","54","62"
"USC00166130","CHALMETTE, LA US","2022-03-16","0.00","0.0","0.0","75","57","58"
"USC00166130","CHALMETTE, LA US","2022-03-17","0.00","0.0","0.0","68","52","52"
"USC00166130","CHALMETTE, LA US","2022-03-18","0.00","0.0","0.0","74","52","73"
"USC00166130","CHALMETTE, LA US","2022-03-19","0.04","0.0","0.0","84","55","55"
"USC00166130","CHALMETTE, LA US","2022-03-20","0.00","0.0","0.0","69","47","47"
"USC00166130","CHALMETTE, LA US","2022-03-21","0.00","0.0","0.0","72","47","58"
"USC00166130","CHALMETTE, LA US","2022-03-22","0.00","0.0","0.0","74","58","72"
"USC00166130","CHALMETTE, LA US","2022-03-23","0.77","0.0","0.0","79","54","54"
"USC00166130","CHALMETTE, LA US","2022-03-24","0.00","0.0","0.0","68","50","50"
"USC00166130","CHALMETTE, LA US","2022-03-25","0.00","0.0","0.0","72","49","49"
"USC00166130","CHALMETTE, LA US","2022-03-26","0.00","0.0","0.0","74","49","51"
"USC00166130","CHALMETTE, LA US","2022-03-27","0.00","0.0","0.0","79","51","53"
"USC00166130","CHALMETTE, LA US","2022-03-28","0.00","0.0","0.0","79","53","62"
"USC00166130","CHALMETTE, LA US","2022-03-29","0.00","0.0","0.0","82","62","63"
"USC00166130","CHALMETTE, LA US","2022-03-30","0.00","0.0","0.0","80","63","72"
"USC00166130","CHALMETTE, LA US","2022-03-31","1.56","0.0","0.0","80","58","58"
"USC00166130","CHALMETTE, LA US","2022-04-01","0.00","0.0","0.0","71","53","53"
"USC00166130","CHALMETTE, LA US","2022-04-02","0.02","0.0","0.0","74","53","64"
"USC00166130","CHALMETTE, LA US","2022-04-03","0.19","0.0","0.0","72","54","58"
"USC00166130","CHALMETTE, LA US","2022-04-04","0.00","0.0","0.0","79","58","61"
"USC00166130","CHALMETTE, LA US","2022-04-05","0.00","0.0","0.0","75","61","74"
"USC00166130","CHALMETTE, LA US","2022-04-06","0.00","0.0","0.0","81","72","74"
"USC00166130","CHALMETTE, LA US","2022-04-07","0.00","0.0","0.0","87","63","63"
"USC00166130","CHALMETTE, LA US","2022-04-08","0.00","0.0","0.0","73","54","55"
"USC00166130","CHALMETTE, LA US","2022-04-09","0.00","0.0","0.0","69","45","45"
"USC00166130","CHALMETTE, LA US","2022-04-10","0.00","0.0","0.0","73","45","62"
"USC00166130","CHALMETTE, LA US","2022-04-11","0.00","0.0","0.0","77","62","67"
"USC00166130","CHALMETTE, LA US","2022-04-12","0.18","0.0","0.0","75","65","66"
"USC00166130","CHALMETTE, LA US","2022-04-13","0.00","0.0","0.0","81","66","72"
"USC00166130","CHALMETTE, LA US","2022-04-14","2.39","0.0","0.0","83","65","67"
"USC00166130","CHALMETTE, LA US","2022-04-15","0.00","0.0","0.0","75","67","70"
"USC00166130","CHALMETTE, LA US","2022-04-16","0.00","0.0","0.0","79","70","73"
"USC00166130","CHALMETTE, LA US","2022-04-17","0.00","0.0","0.0","85","72","72"
"USC00166130","CHALMETTE, LA US","2022-04-18","0.30","0.0","0.0","84","71","71"
"USC00166130","CHALMETTE, LA US","2022-04-19","0.00","0.0","0.0","76","57","57"
"USC00166130","CHALMETTE, LA US","2022-04-20","0.00","0.0","0.0","69","56","62"
"USC00166130","CHALMETTE, LA US","2022-04-21","0.00","0.0","0.0","76","62","70"
"USC00166130","CHALMETTE, LA US","2022-04-22","0.00","0.0","0.0","84","69","69"
"USC00166130","CHALMETTE, LA US","2022-04-23","0.00","0.0","0.0","81","68","69"
"USC00166130","CHALMETTE, LA US","2022-04-24","0.00","0.0","0.0","81","68","70"
"USC00166130","CHALMETTE, LA US","2022-04-25","0.55","0.0","0.0","85","70","72"
"USC00166130","CHALMETTE, LA US","2022-04-26","0.00","0.0","0.0","85","69","69"
"USC00166130","CHALMETTE, LA US","2022-04-27","0.00","0.0","0.0","77","61","61"
"USC00166130","CHALMETTE, LA US","2022-04-28","0.00","0.0","0.0","79","61","64"
"USC00166130","CHALMETTE, LA US","2022-04-29","0.00","0.0","0.0","79","64","66"
"USC00166130","CHALMETTE, LA US","2022-04-30","0.00","0.0","0.0","84","65","65"
"USC00166130","CHALMETTE, LA US","2022-05-01","0.96","0.0","0.0","86","65","72"
"USC00166130","CHALMETTE, LA US","2022-05-02","0.00","0.0","0.0","84","72","74"
"USC00166130","CHALMETTE, LA US","2022-05-03","0.00","0.0","0.0","86","74","75"
"USC00166130","CHALMETTE, LA US","2022-05-04","0.00","0.0","0.0","88","73","74"
"USC00166130","CHALMETTE, LA US","2022-05-05","0.00","0.0","0.0","88","71","72"
"USC00166130","CHALMETTE, LA US","2022-05-06","1.25","0.0","0.0","87","68","68"
"USC00166130","CHALMETTE, LA US","2022-05-07","0.87","0.0","0.0","88","68","69"
"USC00166130","CHALMETTE, LA US","2022-05-08","0.00","0.0","0.0","87","69","73"
"USC00166130","CHALMETTE, LA US","2022-05-09","0.00","0.0","0.0","87","73","79"
"USC00166130","CHALMETTE, LA US","2022-05-10","0.00","0.0","0.0","89","75","75"
"USC00166130","CHALMETTE, LA US","2022-05-11","0.00","0.0","0.0","82","69","69"
"USC00166130","CHALMETTE, LA US","2022-05-12","0.00","0.0","0.0","88","68","75"
"USC00166130","CHALMETTE, LA US","2022-05-13","0.11","0.0","0.0","91","72","75"
"USC00166130","CHALMETTE, LA US","2022-05-14","0.16","0.0","0.0","88","72","73"
"USC00166130","CHALMETTE, LA US","2022-05-15","0.00","0.0","0.0","89","73","75"
"USC00166130","CHALMETTE, LA US","2022-05-16","0.03","0.0","0.0","90","72","77"
"USC00166130","CHALMETTE, LA US","2022-05-17","0.00","0.0","0.0","92","74","75"
"USC00166130","CHALMETTE, LA US","2022-05-18","0.00","0.0","0.0","92","75","77"
"USC00166130","CHALMETTE, LA US","2022-05-19","0.00","0.0","0.0","90","73","74"
"USC00166130","CHALMETTE, LA US","2022-05-20","0.00","0.0","0.0","89","72","76"
"USC00166130","CHALMETTE, LA US","2022-05-21","0.00","0.0","0.0","91","72","80"
"USC00166130","CHALMETTE, LA US","2022-05-22","0.18","0.0","0.0","90","70","77"
"USC00166130","CHALMETTE, LA US","2022-05-23","0.01","0.0","0.0","85","74","75"
"USC00166130","CHALMETTE, LA US","2022-05-24","0.20","0.0","0.0","85","74","76"
"USC00166130","CHALMETTE, LA US","2022-05-25","0.00","0.0","0.0","89","76","79"
"USC00166130","CHALMETTE, LA US","2022-05-26","3.58","0.0","0.0","87","70","70"
"USC00166130","CHALMETTE, LA US","2022-05-27","0.13","0.0","0.0","86","70","74"
"USC00166130","CHALMETTE, LA US","2022-05-28","0.00","0.0","0.0","88","69","71"
"USC00166130","CHALMETTE, LA US","2022-05-29","0.00","0.0","0.0","88","69","73"
"USC00166130","CHALMETTE, LA US","2022-05-30","0.06","0.0","0.0","89","67","74"
"USC00166130","CHALMETTE, LA US","2022-05-31","0.19","0.0","0.0","87","74","80"
"USC00166130","CHALMETTE, LA US","2022-06-01","0.00","0.0","0.0","89","77","80"
"USC00166130","CHALMETTE, LA US","2022-06-02","0.00","0.0","0.0","87","75","78"
"USC00166130","CHALMETTE, LA US","2022-06-03","0.00","0.0","0.0","91","75","78"
"USC00166130","CHALMETTE, LA US","2022-06-04","0.00","0.0","0.0","89","74","76"
"USC00166130","CHALMETTE, LA US","2022-06-05","0.00","0.0","0.0","90","75","78"
"USC00166130","CHALMETTE, LA US","2022-06-06","1.66","0.0","0.0","90","72","77"
"USC00166130","CHALMETTE, LA US","2022-06-07","0.00","0.0","0.0","91","73","79"
"USC00166130","CHALMETTE, LA US","2022-06-08","0.00","0.0","0.0","91","74","78"
"USC00166130","CHALMETTE, LA US","2022-06-09","0.06","0.0","0.0","93","76","79"
"USC00166130","CHALMETTE, LA US","2022-06-10","0.00","0.0","0.0","94","79","80"
"USC00166130","CHALMETTE, LA US","2022-06-11","1.94","0.0","0.0","83","71","74"
"USC00166130","CHALMETTE, LA US","2022-06-12","0.16","0.0","0.0","92","73","78"
"USC00166130","CHALMETTE, LA US","2022-06-13","0.44","0.0","0.0","91","75","79"
"USC00166130","CHALMETTE, LA US","2022-06-14","0.00","0.0","0.0","94","78","80"
"USC00166130","CHALMETTE, LA US","2022-06-15","0.00","0.0","0.0","94","77","80"
"USC00166130","CHALMETTE, LA US","2022-06-16","0.00","0.0","0.0","94","79","83"
"USC00166130","CHALMETTE, LA US","2022-06-17","0.00","0.0","0.0","94","79","81"
"USC00166130","CHALMETTE, LA US","2022-06-18","0.00","0.0","0.0","96","81","84"
"USC00166130","CHALMETTE, LA US","2022-06-19","0.00","0.0","0.0","98","81","83"
"USC00166130","CHALMETTE, LA US","2022-06-20","0.00","0.0","0.0","95","79","80"
"USC00166130","CHALMETTE, LA US","2022-06-21","0.00","0.0","0.0","94","80","83"
"USC00166130","CHALMETTE, LA US","2022-06-22","0.00","0.0","0.0","95","80","84"
"USC00166130","CHALMETTE, LA US","2022-06-23","0.00","0.0","0.0","97","79","85"
"USC00166130","CHALMETTE, LA US","2022-06-24","0.00","0.0","0.0","98","83","85"
"USC00166130","CHALMETTE, LA US","2022-06-25","0.00","0.0","0.0","99","84","85"
"USC00166130","CHALMETTE, LA US","2022-06-26","0.08","0.0","0.0","98","79","83"
"USC00166130","CHALMETTE, LA US","2022-06-27","0.44","0.0","0.0","85","75","78"
"USC00166130","CHALMETTE, LA US","2022-06-28","0.00","0.0","0.0","87","76","77"
"USC00166130","CHALMETTE, LA US","2022-06-29","0.00","0.0","0.0","88","76","79"
"USC00166130","CHALMETTE, LA US","2022-06-30","0.09","0.0","0.0","89","78","78"
"USC00166130","CHALMETTE, LA US","2022-07-01","0.40","0.0","0.0","88","76","82"
"USC00166130","CHALMETTE, LA US","2022-07-02","1.80","0.0","0.0","88","74","78"
"USC00166130","CHALMETTE, LA US","2022-07-03","0.15","0.0","0.0","92","78","79"
"USC00166130","CHALMETTE, LA US","2022-07-04","0.30","0.0","0.0","89","78","81"
"USC00166130","CHALMETTE, LA US","2022-07-05","0.00","0.0","0.0","90","80","81"
"USC00166130","CHALMETTE, LA US","2022-07-06","0.78","0.0","0.0","85","73","75"
"USC00166130","CHALMETTE, LA US","2022-07-07","0.00","0.0","0.0","90","75","80"
"USC00166130","CHALMETTE, LA US","2022-07-08","0.00","0.0","0.0","92","77","82"
"USC00166130","CHALMETTE, LA US","2022-07-09","0.03","0.0","0.0","92","80","81"
"USC00166130","CHALMETTE, LA US","2022-07-10","0.12","0.0","0.0","91","79","80"
"USC00166130","CHALMETTE, LA US","2022-07-11","0.24","0.0","0.0","89","79","79"
"USC00166130","CHALMETTE, LA US","2022-07-12","0.02","0.0","0.0","95","79","79"
"USC00166130","CHALMETTE, LA US","2022-07-13","0.00","0.0","0.0","91","78","79"
"USC00166130","CHALMETTE, LA US","2022-07-14","0.03","0.0","0.0","86","79","80"
"USC00166130","CHALMETTE, LA US","2022-07-15","0.10","0.0","0.0","91","76","77"
"USC00166130","CHALMETTE, LA US","2022-07-16","0.28","0.0","0.0","88","76","76"
"USC00166130","CHALMETTE, LA US","2022-07-17","0.10","0.0","0.0","92","75","78"
"USC00166130","CHALMETTE, LA US","2022-07-18","0.00","0.0","0.0","92","78","79"
"USC00166130","CHALMETTE, LA US","2022-07-19","0.00","0.0","0.0","92","79","80"
"USC00166130","CHALMETTE, LA US","2022-07-20","0.00","0.0","0.0","93","76","80"
"USC00166130","CHALMETTE, LA US","2022-07-21","0.83","0.0","0.0","94","80","81"
"USC00166130","CHALMETTE, LA US","2022-07-22","0.05","0.0","0.0","92","75","76"
"USC00166130","CHALMETTE, LA US","2022-07-23","0.19","0.0","0.0","89","76","77"
"USC00166130","CHALMETTE, LA US","2022-07-24","1.24","0.0","0.0","91","75","75"
"USC00166130","CHALMETTE, LA US","2022-07-25","0.56","0.0","0.0","90","73","78"
"USC00166130","CHALMETTE, LA US","2022-07-26","0.97","0.0","0.0","88","78","78"
"USC00166130","CHALMETTE, LA US","2022-07-27","0.00","0.0","0.0","90","78","78"
"USC00166130","CHALMETTE, LA US","2022-07-28","0.04","0.0","0.0","92","75","78"
"USC00166130","CHALMETTE, LA US","2022-07-29","0.42","0.0","0.0","89","78","79"
"USC00166130","CHALMETTE, LA US","2022-07-30","0.07","0.0","0.0","87","77","78"
"USC00166130","CHALMETTE, LA US","2022-07-31","0.47","0.0","0.0","91","77","77"
